creditscore,age,tenure,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,france,germany,spain,female,male,tenure_age,age_tenure_product
751.0,43.0,3.0,1,1,0,149170.25,1,0,1,0,1,0,0.0697674418604651,129.0
639.0,43.0,1.0,1,0,1,126734.84,0,0,0,1,0,1,0.0232558139534883,43.0
706.0,30.0,8.0,2,1,0,168544.86,0,1,0,0,0,1,0.2666666666666666,240.0
543.0,37.0,7.0,1,1,1,56583.88,0,1,0,0,1,0,0.1891891891891892,259.0
685.0,40.0,6.0,2,1,0,93091.02,0,0,0,1,0,1,0.15,240.0
584.0,42.0,8.0,2,0,0,177738.93,0,1,0,0,0,1,0.1904761904761904,336.0
762.0,34.0,8.0,2,1,0,88890.05,0,0,0,1,1,0,0.2352941176470588,272.0
703.0,29.0,6.0,1,1,1,139946.68,0,1,0,0,0,1,0.2068965517241379,174.0
592.0,27.0,6.0,2,0,0,95423.88,0,1,0,0,0,1,0.2222222222222222,162.0
679.0,26.0,5.0,2,1,1,81442.6,0,1,0,0,1,0,0.1923076923076923,130.0
674.0,37.0,3.0,1,1,1,121765.9,0,1,0,0,0,1,0.081081081081081,111.0
716.0,52.0,9.0,2,1,0,88866.82,1,1,0,0,0,1,0.173076923076923,468.0
557.0,39.0,8.0,2,0,0,177944.64,0,1,0,0,0,1,0.2051282051282051,312.0
689.0,45.0,1.0,1,0,1,125939.22,0,0,0,1,1,0,0.0222222222222222,45.0
521.0,34.0,4.0,1,1,1,20243.97,0,0,0,1,1,0,0.1176470588235294,136.0
773.0,35.0,10.0,2,1,0,110916.15,0,0,0,1,0,1,0.2857142857142857,350.0
670.0,40.0,9.0,1,1,1,84976.2,0,0,0,1,0,1,0.225,360.0
678.0,32.0,7.0,2,0,1,129964.94,0,0,1,0,1,0,0.21875,224.0
577.0,46.0,1.0,3,1,0,6078.31,1,1,0,0,1,0,0.0217391304347826,46.0
551.0,36.0,7.0,2,1,1,190194.95,0,1,0,0,0,1,0.1944444444444444,252.0
699.0,33.0,2.0,2,1,1,120511.12,0,1,0,0,1,0,0.0606060606060606,66.0
694.0,34.0,3.0,2,0,1,112187.04,0,1,0,0,0,1,0.088235294117647,102.0
604.0,29.0,5.0,1,1,0,38794.63,0,1,0,0,0,1,0.1724137931034483,145.0
581.0,56.0,4.0,1,1,0,86383.82,0,0,1,0,0,1,0.0714285714285714,224.0
682.0,38.0,8.0,1,1,1,140760.31,0,1,0,0,0,1,0.2105263157894736,304.0
583.0,35.0,8.0,2,1,0,170483.9,0,1,0,0,0,1,0.2285714285714285,280.0
593.0,38.0,7.0,2,1,0,121592.5,0,1,0,0,0,1,0.1842105263157894,266.0
687.0,26.0,7.0,2,1,0,182591.34,0,1,0,0,1,0,0.2692307692307692,182.0
567.0,31.0,2.0,2,1,0,93336.3,0,1,0,0,1,0,0.064516129032258,62.0
568.0,30.0,9.0,1,1,1,60972.84,0,1,0,0,1,0,0.3,270.0
597.0,25.0,2.0,2,1,0,185855.14,0,1,0,0,1,0,0.08,50.0
850.0,36.0,9.0,1,1,1,126792.69,0,1,0,0,0,1,0.25,324.0
695.0,33.0,10.0,1,1,0,123906.97,0,0,0,1,1,0,0.303030303030303,330.0
556.0,36.0,9.0,2,1,1,17163.75,0,1,0,0,1,0,0.25,324.0
649.0,37.0,8.0,2,1,1,106655.88,1,1,0,0,1,0,0.2162162162162162,296.0
671.0,33.0,5.0,2,1,0,91056.46,0,1,0,0,1,0,0.1515151515151515,165.0
449.0,28.0,8.0,2,1,1,132873.56,0,0,1,0,1,0,0.2857142857142857,224.0
633.0,45.0,1.0,3,1,0,141152.08,1,1,0,0,0,1,0.0222222222222222,45.0
661.0,41.0,2.0,1,1,1,144874.67,0,1,0,0,1,0,0.048780487804878,82.0
717.0,47.0,9.0,1,0,0,127875.1,0,1,0,0,0,1,0.1914893617021276,423.0
599.0,44.0,8.0,2,1,0,177619.44,0,0,0,1,0,1,0.1818181818181818,352.0
713.0,39.0,5.0,2,1,0,167682.37,1,0,0,1,0,1,0.1282051282051282,195.0
536.0,29.0,6.0,1,1,0,130486.57,0,1,0,0,0,1,0.2068965517241379,174.0
684.0,25.0,1.0,2,0,0,90967.77,0,1,0,0,0,1,0.04,25.0
657.0,39.0,1.0,2,1,1,132480.75,0,0,1,0,1,0,0.0256410256410256,39.0
583.0,45.0,9.0,3,0,1,198182.84,0,0,0,1,0,1,0.2,405.0
712.0,40.0,6.0,1,1,0,86022.43,1,0,0,1,0,1,0.15,240.0
452.0,34.0,5.0,2,1,0,49915.52,0,1,0,0,1,0,0.1470588235294117,170.0
753.0,41.0,3.0,1,1,0,138380.11,0,1,0,0,0,1,0.073170731707317,123.0
719.0,37.0,5.0,1,0,0,51555.88,0,1,0,0,0,1,0.1351351351351351,185.0
683.0,34.0,4.0,1,1,0,2465.8,0,0,1,0,0,1,0.1176470588235294,136.0
595.0,32.0,7.0,2,0,1,77330.35,0,1,0,0,1,0,0.21875,224.0
681.0,30.0,9.0,2,0,1,47729.33,0,1,0,0,1,0,0.3,270.0
564.0,33.0,3.0,2,1,0,152054.94,0,1,0,0,0,1,0.0909090909090909,99.0
484.0,35.0,7.0,1,1,1,85412.24,0,1,0,0,0,1,0.2,245.0
743.0,36.0,7.0,2,1,1,116547.03,0,1,0,0,0,1,0.1944444444444444,252.0
644.0,35.0,2.0,1,1,1,143913.33,0,1,0,0,1,0,0.0571428571428571,70.0
589.0,38.0,4.0,1,1,0,187800.63,0,1,0,0,1,0,0.1052631578947368,152.0
825.0,30.0,5.0,2,0,1,9751.03,0,1,0,0,0,1,0.1666666666666666,150.0
512.0,34.0,6.0,2,1,1,88827.31,0,1,0,0,1,0,0.1764705882352941,204.0
651.0,38.0,6.0,2,1,0,120853.83,0,0,0,1,0,1,0.1578947368421052,228.0
639.0,48.0,6.0,1,1,1,125083.53,1,1,0,0,1,0,0.125,288.0
663.0,37.0,2.0,2,1,0,131167.94,0,0,0,1,0,1,0.054054054054054,74.0
531.0,53.0,4.0,1,0,0,77203.72,1,1,0,0,1,0,0.0754716981132075,212.0
727.0,47.0,10.0,1,1,1,74898.8,1,0,1,0,1,0,0.2127659574468085,470.0
676.0,38.0,1.0,1,1,1,130529.13,0,1,0,0,0,1,0.0263157894736842,38.0
579.0,52.0,7.0,1,1,0,83700.96,1,0,1,0,1,0,0.1346153846153846,364.0
679.0,33.0,7.0,2,0,1,167984.99,0,1,0,0,0,1,0.2121212121212121,231.0
818.0,31.0,10.0,1,1,1,176713.27,0,0,0,1,1,0,0.3225806451612903,310.0
692.0,50.0,4.0,2,0,1,99444.02,0,1,0,0,1,0,0.08,200.0
850.0,33.0,4.0,2,1,0,145089.64,0,0,0,1,0,1,0.1212121212121212,132.0
681.0,48.0,6.0,3,1,0,49324.03,1,1,0,0,0,1,0.125,288.0
745.0,34.0,9.0,1,1,0,145560.98,0,1,0,0,0,1,0.2647058823529412,306.0
592.0,28.0,9.0,2,1,0,176885.79,0,1,0,0,1,0,0.3214285714285714,252.0
594.0,39.0,4.0,1,0,1,122433.09,0,0,0,1,0,1,0.1025641025641025,156.0
527.0,53.0,8.0,1,1,1,51711.57,0,1,0,0,0,1,0.1509433962264151,424.0
774.0,42.0,3.0,1,1,0,199316.19,0,1,0,0,1,0,0.0714285714285714,126.0
742.0,39.0,4.0,1,0,1,180066.59,0,1,0,0,1,0,0.1025641025641025,156.0
738.0,37.0,2.0,1,1,1,142331.85,0,1,0,0,0,1,0.054054054054054,74.0
638.0,56.0,4.0,1,1,0,189414.74,1,1,0,0,1,0,0.0714285714285714,224.0
850.0,33.0,9.0,2,1,0,181177.9,0,0,0,1,0,1,0.2727272727272727,297.0
708.0,40.0,9.0,2,1,1,152295.62,0,1,0,0,0,1,0.225,360.0
731.0,49.0,4.0,1,1,0,79042.72,0,1,0,0,1,0,0.0816326530612244,196.0
681.0,42.0,3.0,2,1,1,176495.57,0,1,0,0,0,1,0.0714285714285714,126.0
603.0,38.0,9.0,1,1,0,87412.24,0,0,0,1,0,1,0.2368421052631578,342.0
569.0,43.0,4.0,2,1,1,171708.59,0,0,1,0,0,1,0.0930232558139534,172.0
625.0,55.0,1.0,2,1,1,125762.99,0,1,0,0,1,0,0.0181818181818181,55.0
540.0,46.0,4.0,1,1,0,35179.18,0,0,1,0,0,1,0.0869565217391304,184.0
721.0,38.0,3.0,1,1,1,62370.67,0,1,0,0,1,0,0.0789473684210526,114.0
628.0,49.0,8.0,1,1,0,54865.84,1,0,0,1,1,0,0.1632653061224489,392.0
554.0,32.0,4.0,2,0,1,147635.33,0,1,0,0,1,0,0.125,128.0
725.0,37.0,7.0,1,1,1,125762.98,0,1,0,0,0,1,0.1891891891891892,259.0
681.0,35.0,6.0,2,1,1,149535.75,0,1,0,0,0,1,0.1714285714285714,210.0
696.0,39.0,7.0,1,1,0,94722.66,0,1,0,0,1,0,0.1794871794871795,273.0
726.0,49.0,5.0,2,1,0,111307.98,0,1,0,0,0,1,0.1020408163265306,245.0
725.0,36.0,1.0,2,1,0,147878.05,0,1,0,0,0,1,0.0277777777777777,36.0
597.0,31.0,5.0,1,1,1,127022.83,0,1,0,0,0,1,0.1612903225806451,155.0
686.0,41.0,8.0,2,1,1,98175.74,0,1,0,0,1,0,0.1951219512195122,328.0
741.0,40.0,1.0,1,1,0,131886.46,0,1,0,0,1,0,0.025,40.0
637.0,27.0,2.0,1,0,1,160129.99,0,1,0,0,1,0,0.074074074074074,54.0
477.0,33.0,3.0,2,1,0,92615.83,0,1,0,0,0,1,0.0909090909090909,99.0
583.0,39.0,6.0,2,1,1,113597.64,0,1,0,0,0,1,0.1538461538461538,234.0
680.0,36.0,7.0,1,1,1,109895.16,1,1,0,0,0,1,0.1944444444444444,252.0
582.0,33.0,5.0,1,0,1,72970.93,0,1,0,0,0,1,0.1515151515151515,165.0
678.0,43.0,5.0,1,1,0,28149.06,0,1,0,0,0,1,0.1162790697674418,215.0
596.0,23.0,6.0,1,0,0,141914.96,0,1,0,0,1,0,0.2608695652173913,138.0
721.0,40.0,9.0,1,1,0,166697.01,1,1,0,0,1,0,0.225,360.0
443.0,35.0,9.0,2,1,0,129031.19,0,1,0,0,1,0,0.2571428571428571,315.0
687.0,27.0,8.0,2,1,0,74850.84,0,0,0,1,0,1,0.2962962962962963,216.0
773.0,24.0,5.0,1,1,1,122487.11,0,0,0,1,0,1,0.2083333333333333,120.0
646.0,39.0,5.0,2,0,0,93716.38,1,0,1,0,1,0,0.1282051282051282,195.0
562.0,29.0,8.0,2,1,1,25858.68,0,1,0,0,0,1,0.2758620689655172,232.0
663.0,27.0,5.0,2,1,0,171763.67,0,0,0,1,1,0,0.1851851851851851,135.0
520.0,32.0,6.0,1,1,0,83335.78,0,0,1,0,0,1,0.1875,192.0
603.0,49.0,4.0,1,0,1,523.0,0,1,0,0,0,1,0.0816326530612244,196.0
683.0,30.0,8.0,2,1,0,1557.82,0,0,0,1,0,1,0.2666666666666666,240.0
758.0,31.0,3.0,1,1,1,51364.56,0,0,1,0,0,1,0.0967741935483871,93.0
678.0,43.0,2.0,2,1,0,126469.09,0,1,0,0,1,0,0.0465116279069767,86.0
521.0,34.0,7.0,2,1,1,48505.1,0,1,0,0,1,0,0.2058823529411764,238.0
732.0,31.0,4.0,2,1,0,124596.63,0,0,0,1,0,1,0.1290322580645161,124.0
683.0,40.0,3.0,1,1,1,176768.25,1,0,0,1,0,1,0.075,120.0
652.0,29.0,7.0,1,1,0,28257.34,0,0,0,1,0,1,0.2413793103448276,203.0
646.0,45.0,3.0,1,1,0,162599.51,1,1,0,0,0,1,0.0666666666666666,135.0
580.0,37.0,4.0,1,1,1,53511.94,0,1,0,0,0,1,0.1081081081081081,148.0
731.0,29.0,8.0,2,0,1,82336.73,0,1,0,0,1,0,0.2758620689655172,232.0
762.0,41.0,7.0,2,0,1,93738.54,0,0,0,1,0,1,0.1707317073170731,287.0
580.0,33.0,4.0,1,1,0,106070.58,0,1,0,0,1,0,0.1212121212121212,132.0
729.0,38.0,8.0,2,0,1,162865.99,0,1,0,0,0,1,0.2105263157894736,304.0
637.0,38.0,8.0,2,1,1,141501.66,0,1,0,0,1,0,0.2105263157894736,304.0
684.0,36.0,1.0,1,1,1,136398.9,0,1,0,0,1,0,0.0277777777777777,36.0
710.0,31.0,6.0,2,1,1,121525.48,0,1,0,0,0,1,0.1935483870967742,186.0
574.0,39.0,1.0,1,1,0,126812.63,0,0,0,1,0,1,0.0256410256410256,39.0
447.0,40.0,8.0,2,1,1,151815.76,0,1,0,0,1,0,0.2,320.0
592.0,36.0,2.0,1,0,1,92647.72,0,1,0,0,1,0,0.0555555555555555,72.0
616.0,37.0,8.0,2,0,1,167636.15,0,1,0,0,1,0,0.2162162162162162,296.0
497.0,24.0,6.0,2,1,1,55859.27,0,0,1,0,0,1,0.25,144.0
685.0,35.0,7.0,2,1,1,38015.65,0,1,0,0,1,0,0.2,245.0
579.0,30.0,2.0,2,1,0,103560.98,0,1,0,0,1,0,0.0666666666666666,60.0
689.0,33.0,9.0,2,0,0,72927.68,0,1,0,0,0,1,0.2727272727272727,297.0
656.0,24.0,2.0,2,1,0,177747.03,0,1,0,0,1,0,0.0833333333333333,48.0
758.0,31.0,5.0,1,1,1,153352.19,0,1,0,0,0,1,0.1612903225806451,155.0
638.0,27.0,7.0,2,1,1,109890.69,0,1,0,0,0,1,0.2592592592592592,189.0
550.0,40.0,7.0,2,1,0,54018.93,0,1,0,0,1,0,0.175,280.0
766.0,32.0,3.0,2,1,0,54869.54,0,0,1,0,0,1,0.09375,96.0
762.0,26.0,6.0,3,1,0,173365.89,1,1,0,0,1,0,0.2307692307692307,156.0
683.0,40.0,9.0,2,1,0,125957.76,0,0,0,1,0,1,0.225,360.0
601.0,41.0,3.0,1,1,0,54342.83,1,0,0,1,1,0,0.073170731707317,123.0
723.0,54.0,6.0,1,1,1,94415.6,0,0,0,1,0,1,0.1111111111111111,324.0
667.0,21.0,7.0,2,1,1,193009.21,0,1,0,0,1,0,0.3333333333333333,147.0
667.0,31.0,1.0,1,1,1,33823.5,0,1,0,0,0,1,0.032258064516129,31.0
728.0,35.0,6.0,2,1,0,60905.51,0,1,0,0,0,1,0.1714285714285714,210.0
651.0,38.0,3.0,1,1,1,88840.25,0,0,0,1,0,1,0.0789473684210526,114.0
653.0,31.0,8.0,1,1,0,27341.77,0,0,0,1,1,0,0.2580645161290322,248.0
537.0,33.0,3.0,1,1,0,161322.72,0,1,0,0,0,1,0.0909090909090909,99.0
718.0,33.0,9.0,2,1,1,49594.02,0,1,0,0,1,0,0.2727272727272727,297.0
610.0,42.0,3.0,2,0,0,127433.47,0,1,0,0,0,1,0.0714285714285714,126.0
681.0,32.0,3.0,1,0,1,101138.85,0,0,0,1,0,1,0.09375,96.0
648.0,38.0,4.0,1,1,1,149853.89,0,1,0,0,0,1,0.1052631578947368,152.0
580.0,57.0,7.0,1,0,1,108528.74,0,0,0,1,1,0,0.1228070175438596,399.0
542.0,34.0,3.0,2,1,1,124777.14,0,1,0,0,0,1,0.088235294117647,102.0
609.0,42.0,9.0,1,1,0,106.67,1,1,0,0,1,0,0.2142857142857142,378.0
741.0,40.0,5.0,2,1,0,126471.19,0,1,0,0,1,0,0.125,200.0
678.0,34.0,10.0,1,1,1,133653.38,0,0,0,1,0,1,0.2941176470588235,340.0
694.0,39.0,7.0,2,1,1,73334.43,0,1,0,0,0,1,0.1794871794871795,273.0
704.0,34.0,4.0,1,1,1,70532.4,0,1,0,0,0,1,0.1176470588235294,136.0
633.0,38.0,2.0,1,1,1,52615.62,0,1,0,0,1,0,0.0526315789473684,76.0
705.0,32.0,3.0,1,1,1,49089.36,0,1,0,0,0,1,0.09375,96.0
645.0,44.0,10.0,2,0,1,166707.22,0,1,0,0,0,1,0.2272727272727272,440.0
619.0,37.0,4.0,2,0,0,163423.8,0,0,0,1,1,0,0.1081081081081081,148.0
569.0,33.0,10.0,2,1,1,117431.1,0,1,0,0,0,1,0.303030303030303,330.0
535.0,35.0,7.0,1,1,1,82936.64,0,1,0,0,1,0,0.2,245.0
663.0,48.0,8.0,1,1,0,87985.2,0,1,0,0,0,1,0.1666666666666666,384.0
706.0,48.0,1.0,1,1,1,147720.27,1,0,1,0,0,1,0.0208333333333333,48.0
718.0,29.0,9.0,1,0,0,92916.54,1,1,0,0,1,0,0.3103448275862069,261.0
593.0,31.0,8.0,2,1,0,123982.14,0,0,1,0,0,1,0.2580645161290322,248.0
591.0,34.0,9.0,2,1,0,61936.1,0,1,0,0,0,1,0.2647058823529412,306.0
703.0,38.0,4.0,2,0,0,157517.95,0,1,0,0,1,0,0.1052631578947368,152.0
744.0,35.0,1.0,1,0,1,16081.62,0,1,0,0,0,1,0.0285714285714285,35.0
772.0,28.0,7.0,2,1,1,91881.29,0,1,0,0,0,1,0.25,196.0
781.0,29.0,9.0,1,0,0,172097.4,0,1,0,0,0,1,0.3103448275862069,261.0
630.0,51.0,4.0,1,0,0,27330.59,1,0,1,0,0,1,0.0784313725490196,204.0
701.0,19.0,6.0,1,1,0,173784.04,0,0,1,0,1,0,0.3157894736842105,114.0
697.0,38.0,1.0,1,0,0,123954.15,0,1,0,0,1,0,0.0263157894736842,38.0
718.0,28.0,8.0,2,1,0,94774.47,0,1,0,0,1,0,0.2857142857142857,224.0
706.0,33.0,1.0,2,0,1,127569.8,0,1,0,0,0,1,0.0303030303030303,33.0
728.0,54.0,5.0,2,1,1,4493.12,0,1,0,0,0,1,0.0925925925925925,270.0
743.0,38.0,5.0,2,1,0,38308.34,0,0,1,0,0,1,0.131578947368421,190.0
428.0,32.0,3.0,2,1,1,42862.82,0,0,1,0,1,0,0.09375,96.0
539.0,38.0,3.0,2,1,1,32262.28,0,0,1,0,1,0,0.0789473684210526,114.0
850.0,26.0,10.0,1,0,1,120107.67,0,1,0,0,0,1,0.3846153846153846,260.0
757.0,30.0,1.0,1,1,1,123866.43,0,0,0,1,1,0,0.0333333333333333,30.0
678.0,32.0,9.0,2,0,0,99836.89,0,1,0,0,1,0,0.28125,288.0
586.0,33.0,5.0,1,1,0,176511.08,0,0,1,0,0,1,0.1515151515151515,165.0
488.0,33.0,6.0,1,0,0,181204.5,0,0,0,1,1,0,0.1818181818181818,198.0
726.0,36.0,4.0,2,1,1,34743.98,0,1,0,0,0,1,0.1111111111111111,144.0
666.0,33.0,3.0,1,1,1,169871.16,0,1,0,0,0,1,0.0909090909090909,99.0
535.0,37.0,7.0,1,1,1,181850.74,0,1,0,0,1,0,0.1891891891891892,259.0
639.0,36.0,1.0,1,1,0,163989.66,0,0,0,1,0,1,0.0277777777777777,36.0
522.0,39.0,9.0,1,1,0,176780.39,1,0,1,0,0,1,0.2307692307692307,351.0
453.0,32.0,2.0,1,0,1,182372.35,1,0,1,0,1,0,0.0625,64.0
770.0,45.0,4.0,1,1,0,26163.74,0,0,1,0,0,1,0.0888888888888888,180.0
686.0,40.0,8.0,2,1,1,131501.42,0,1,0,0,1,0,0.2,320.0
639.0,39.0,7.0,2,1,1,160835.3,0,1,0,0,1,0,0.1794871794871795,273.0
715.0,37.0,9.0,1,0,1,114793.45,0,0,0,1,1,0,0.2432432432432432,333.0
643.0,44.0,7.0,1,1,1,126726.33,0,1,0,0,0,1,0.1590909090909091,308.0
695.0,34.0,8.0,2,0,0,198055.94,0,1,0,0,1,0,0.2352941176470588,272.0
631.0,33.0,1.0,1,1,0,58043.02,0,1,0,0,1,0,0.0303030303030303,33.0
610.0,34.0,7.0,2,1,1,96981.02,0,1,0,0,0,1,0.2058823529411764,238.0
656.0,46.0,9.0,1,1,0,183576.01,1,0,1,0,1,0,0.1956521739130435,414.0
707.0,36.0,6.0,1,0,0,98810.78,1,1,0,0,0,1,0.1666666666666666,216.0
646.0,43.0,5.0,1,1,0,90905.85,0,1,0,0,0,1,0.1162790697674418,215.0
531.0,23.0,2.0,1,1,1,170041.95,0,0,0,1,0,1,0.0869565217391304,46.0
679.0,32.0,10.0,2,1,0,94888.6,0,0,0,1,0,1,0.3125,320.0
850.0,29.0,1.0,1,1,1,199775.67,1,1,0,0,1,0,0.0344827586206896,29.0
521.0,37.0,5.0,2,1,1,152740.16,0,1,0,0,0,1,0.1351351351351351,185.0
562.0,37.0,4.0,2,1,0,146219.9,0,0,1,0,0,1,0.1081081081081081,148.0
635.0,34.0,9.0,2,1,0,9241.83,0,0,1,0,1,0,0.2647058823529412,306.0
612.0,29.0,5.0,1,1,1,48108.72,0,1,0,0,1,0,0.1724137931034483,145.0
719.0,29.0,3.0,2,0,1,101617.43,0,0,0,1,0,1,0.1034482758620689,87.0
679.0,43.0,4.0,1,1,0,134600.53,1,1,0,0,0,1,0.0930232558139534,172.0
662.0,43.0,1.0,2,1,1,176913.42,0,1,0,0,0,1,0.0232558139534883,43.0
618.0,33.0,7.0,2,1,0,100929.59,0,0,0,1,0,1,0.2121212121212121,231.0
635.0,32.0,6.0,2,1,1,53511.28,0,1,0,0,0,1,0.1875,192.0
641.0,32.0,5.0,2,0,0,187734.96,0,1,0,0,1,0,0.15625,160.0
652.0,51.0,7.0,2,1,0,159742.57,1,1,0,0,0,1,0.1372549019607843,357.0
714.0,40.0,5.0,2,0,1,180598.46,0,1,0,0,1,0,0.125,200.0
659.0,38.0,6.0,1,1,0,187980.23,0,1,0,0,0,1,0.1578947368421052,228.0
758.0,28.0,6.0,2,1,1,184524.84,0,0,1,0,0,1,0.2142857142857142,168.0
742.0,40.0,1.0,1,0,1,42012.55,0,1,0,0,1,0,0.025,40.0
677.0,35.0,3.0,1,1,0,92887.33,0,1,0,0,1,0,0.0857142857142857,105.0
501.0,40.0,8.0,1,0,0,126535.92,0,0,1,0,0,1,0.2,320.0
602.0,42.0,6.0,2,1,0,179655.87,0,0,0,1,0,1,0.1428571428571428,252.0
774.0,32.0,5.0,2,0,0,10604.48,0,1,0,0,0,1,0.15625,160.0
707.0,26.0,4.0,1,1,1,62768.8,0,1,0,0,1,0,0.1538461538461538,104.0
585.0,48.0,3.0,2,1,0,9902.39,0,1,0,0,0,1,0.0625,144.0
678.0,29.0,6.0,2,0,0,152290.28,0,1,0,0,0,1,0.2068965517241379,174.0
735.0,31.0,1.0,1,1,1,126731.57,0,1,0,0,1,0,0.032258064516129,31.0
718.0,49.0,1.0,1,0,0,55825.41,1,0,0,1,1,0,0.0204081632653061,49.0
692.0,27.0,1.0,1,0,0,7900.46,0,1,0,0,1,0,0.037037037037037,27.0
704.0,43.0,3.0,1,1,0,2465.8,0,1,0,0,1,0,0.0697674418604651,129.0
683.0,40.0,8.0,1,1,0,163629.47,1,1,0,0,1,0,0.2,320.0
527.0,26.0,4.0,2,1,0,187534.71,0,1,0,0,1,0,0.1538461538461538,104.0
641.0,33.0,3.0,2,0,1,100834.82,0,1,0,0,1,0,0.0909090909090909,99.0
596.0,36.0,6.0,1,0,1,72678.75,0,0,1,0,0,1,0.1666666666666666,216.0
590.0,29.0,5.0,1,1,1,51907.72,0,1,0,0,0,1,0.1724137931034483,145.0
616.0,31.0,3.0,1,1,0,136909.87,1,1,0,0,1,0,0.0967741935483871,93.0
510.0,27.0,2.0,1,1,0,105433.53,0,1,0,0,0,1,0.074074074074074,54.0
567.0,33.0,5.0,2,0,1,151317.27,0,1,0,0,0,1,0.1515151515151515,165.0
571.0,44.0,7.0,1,1,0,100835.19,0,1,0,0,0,1,0.1590909090909091,308.0
758.0,48.0,7.0,1,1,0,143317.43,1,0,1,0,1,0,0.1458333333333333,336.0
641.0,26.0,10.0,2,0,1,161857.94,0,1,0,0,0,1,0.3846153846153846,260.0
698.0,43.0,1.0,2,1,0,163487.9,0,0,1,0,0,1,0.0232558139534883,43.0
559.0,35.0,8.0,2,1,0,152417.79,0,1,0,0,1,0,0.2285714285714285,280.0
578.0,45.0,1.0,1,1,0,27914.95,0,0,1,0,0,1,0.0222222222222222,45.0
699.0,53.0,4.0,1,0,1,111307.98,0,0,1,0,0,1,0.0754716981132075,212.0
544.0,47.0,2.0,1,1,1,79734.23,1,1,0,0,0,1,0.0425531914893617,94.0
599.0,40.0,4.0,1,1,1,167723.25,0,0,1,0,1,0,0.1,160.0
651.0,55.0,4.0,1,1,0,80591.49,1,1,0,0,1,0,0.0727272727272727,220.0
753.0,40.0,5.0,2,1,0,92712.97,0,1,0,0,1,0,0.125,200.0
731.0,47.0,2.0,1,1,0,162860.96,1,0,1,0,1,0,0.0425531914893617,94.0
716.0,35.0,6.0,2,1,1,103557.88,0,1,0,0,0,1,0.1714285714285714,210.0
619.0,26.0,9.0,1,1,1,149583.67,0,1,0,0,1,0,0.3461538461538461,234.0
648.0,19.0,5.0,2,1,1,55500.17,0,1,0,0,1,0,0.2631578947368421,95.0
553.0,26.0,4.0,1,1,0,157871.97,1,1,0,0,1,0,0.1538461538461538,104.0
710.0,37.0,4.0,1,1,0,62454.01,0,1,0,0,0,1,0.1081081081081081,148.0
619.0,20.0,2.0,1,1,0,121102.9,0,0,0,1,0,1,0.1,40.0
709.0,39.0,9.0,2,1,0,180622.02,0,0,0,1,1,0,0.2307692307692307,351.0
646.0,24.0,1.0,2,0,0,92612.88,0,1,0,0,0,1,0.0416666666666666,24.0
705.0,25.0,5.0,2,1,1,28690.9,0,0,0,1,1,0,0.2,125.0
592.0,44.0,5.0,2,1,1,171049.76,0,1,0,0,0,1,0.1136363636363636,220.0
582.0,54.0,6.0,1,0,1,199005.88,1,0,1,0,1,0,0.1111111111111111,324.0
564.0,44.0,8.0,1,1,0,121485.1,0,1,0,0,1,0,0.1818181818181818,352.0
588.0,47.0,6.0,1,1,1,176904.45,1,1,0,0,0,1,0.1276595744680851,282.0
703.0,37.0,8.0,2,1,1,126434.61,0,0,0,1,1,0,0.2162162162162162,296.0
565.0,32.0,1.0,2,0,1,172665.16,0,0,0,1,0,1,0.03125,32.0
835.0,30.0,9.0,2,1,0,68343.53,0,0,1,0,1,0,0.3,270.0
755.0,29.0,4.0,2,0,1,139494.75,0,1,0,0,1,0,0.1379310344827586,116.0
678.0,36.0,9.0,2,1,0,112585.19,0,1,0,0,0,1,0.25,324.0
505.0,35.0,7.0,1,1,0,91092.84,1,1,0,0,0,1,0.2,245.0
850.0,38.0,6.0,1,1,0,161064.29,0,1,0,0,1,0,0.1578947368421052,228.0
659.0,35.0,7.0,1,1,0,132468.92,1,0,1,0,1,0,0.2,245.0
752.0,44.0,9.0,1,1,0,81602.42,0,0,1,0,0,1,0.2045454545454545,396.0
633.0,37.0,6.0,2,0,1,71433.88,0,1,0,0,0,1,0.1621621621621621,222.0
850.0,34.0,4.0,2,1,1,115668.53,0,1,0,0,1,0,0.1176470588235294,136.0
574.0,34.0,3.0,2,1,0,8559.66,0,1,0,0,0,1,0.088235294117647,102.0
736.0,37.0,8.0,1,1,0,103697.57,0,0,1,0,0,1,0.2162162162162162,296.0
684.0,40.0,7.0,1,1,1,173952.5,1,1,0,0,1,0,0.175,280.0
619.0,32.0,5.0,2,1,1,65375.41,0,1,0,0,1,0,0.15625,160.0
646.0,48.0,9.0,1,1,0,187943.6,1,0,1,0,1,0,0.1875,432.0
838.0,40.0,1.0,1,1,0,93348.74,1,0,1,0,1,0,0.025,40.0
599.0,43.0,8.0,1,1,1,178667.77,0,0,1,0,1,0,0.1860465116279069,344.0
615.0,31.0,6.0,1,1,1,169149.38,0,0,0,1,0,1,0.1935483870967742,186.0
645.0,28.0,1.0,1,0,1,101693.83,0,1,0,0,0,1,0.0357142857142857,28.0
724.0,42.0,5.0,1,0,0,34121.81,0,1,0,0,1,0,0.119047619047619,210.0
688.0,33.0,3.0,1,1,0,136301.1,0,0,0,1,1,0,0.0909090909090909,99.0
626.0,40.0,3.0,1,1,0,127825.25,1,1,0,0,1,0,0.075,120.0
